time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,entry_pattern,entry_trigger,neckline_level,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,score,result_r,failure_type,session_invalidated,invalidation_reason,reason
2025.01.03 19:15:00,signal,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.11100000,157.03300000,156.90900000,156.90900000,current_day_low,0.02900000,0.0746,false,true,true,true,previous_day_level_blocked,7,5,2,2.00,156.15900000,156.93800000,157.32700000,0.38900000,156.15900000,2.003,0.12978571,17.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.03 19:15:00,blocked,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.11100000,157.03300000,156.90900000,156.90900000,current_day_low,0.02900000,0.0746,false,true,true,true,previous_day_level_blocked,7,5,2,2.00,156.15900000,156.93800000,157.32700000,0.38900000,156.15900000,2.003,0.12978571,17.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.06 03:15:00,signal,target_multiple_2_0_reference,GBPUSD,LONG,2025.01.06 03:00:00,3,0,9,tokyo,2025.01.06 00:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.24309000,1.24500000,1.24331000,1.24500000,round_number,0.00160000,0.8939,false,false,true,false,not_blocked,1,0,1,2.00,1.24698000,1.24340000,1.24161000,0.00179000,1.24698000,2.000,0.00066500,20.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.06 03:15:00,blocked,target_multiple_2_0_reference,GBPUSD,LONG,2025.01.06 03:00:00,3,0,9,tokyo,2025.01.06 00:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.24309000,1.24500000,1.24331000,1.24500000,round_number,0.00160000,0.8939,false,false,true,false,not_blocked,1,0,1,2.00,1.24698000,1.24340000,1.24161000,0.00179000,1.24698000,2.000,0.00066500,20.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.06 16:15:00,signal,target_multiple_2_0_reference,GBPJPY,SHORT,2025.01.06 16:00:00,16,13,22,london_newyork_overlap,2025.01.06 13:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,196.45600000,196.42400000,196.34400000,196.34400000,wick_cluster_zone,0.04500000,0.0506,false,true,true,true,previous_day_level_blocked,14,9,5,2.00,194.60900000,196.38900000,197.27900000,0.89000000,194.60900000,2.000,0.32850000,38.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.06 16:15:00,blocked,target_multiple_2_0_reference,GBPJPY,SHORT,2025.01.06 16:00:00,16,13,22,london_newyork_overlap,2025.01.06 13:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,196.45600000,196.42400000,196.34400000,196.34400000,wick_cluster_zone,0.04500000,0.0506,false,true,true,true,previous_day_level_blocked,14,9,5,2.00,194.60900000,196.38900000,197.27900000,0.89000000,194.60900000,2.000,0.32850000,38.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.06 19:15:00,signal,target_multiple_2_0_reference,USDJPY,LONG,2025.01.06 19:00:00,19,16,1,new_york,2025.01.06 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.52200000,157.60400000,157.56600000,157.60400000,pre_session_high,0.03200000,0.0613,false,true,true,true,previous_week_level_blocked,7,5,2,2.00,158.61500000,157.57200000,157.05000000,0.52200000,158.61500000,1.998,0.21435714,19.00,4.700,0.0000,previous_week_level_blocked,false,not_invalidated,previous_week_level_blocked
2025.01.06 19:15:00,blocked,target_multiple_2_0_reference,USDJPY,LONG,2025.01.06 19:00:00,19,16,1,new_york,2025.01.06 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.52200000,157.60400000,157.56600000,157.60400000,pre_session_high,0.03200000,0.0613,false,true,true,true,previous_week_level_blocked,7,5,2,2.00,158.61500000,157.57200000,157.05000000,0.52200000,158.61500000,1.998,0.21435714,19.00,4.700,0.0000,previous_week_level_blocked,false,not_invalidated,previous_week_level_blocked
2025.01.07 03:15:00,signal,target_multiple_2_0_reference,EURUSD,SHORT,2025.01.07 03:00:00,3,0,9,tokyo,2025.01.07 00:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,1.03818000,1.03792800,1.03767000,1.03767000,session_low,0.00020000,0.1709,false,true,true,true,session_level_blocked,4,3,1,2.00,1.03553000,1.03787000,1.03904000,0.00117000,1.03553000,2.000,0.00043214,18.00,4.700,0.0000,session_level_blocked,false,not_invalidated,session_level_blocked
2025.01.07 03:15:00,blocked,target_multiple_2_0_reference,EURUSD,SHORT,2025.01.07 03:00:00,3,0,9,tokyo,2025.01.07 00:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,1.03818000,1.03792800,1.03767000,1.03767000,session_low,0.00020000,0.1709,false,true,true,true,session_level_blocked,4,3,1,2.00,1.03553000,1.03787000,1.03904000,0.00117000,1.03553000,2.000,0.00043214,18.00,4.700,0.0000,session_level_blocked,false,not_invalidated,session_level_blocked
2025.01.07 16:15:00,signal,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.07 16:00:00,16,13,22,london_newyork_overlap,2025.01.07 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.67800000,157.67800000,157.63833333,157.63833333,recent_equal_lows,0.01266667,0.0750,false,true,true,true,htf_support_blocked,9,5,4,2.00,157.31300000,157.65100000,157.82000000,0.16900000,157.31300000,2.000,0.11057143,17.00,4.700,0.0000,htf_support_blocked,false,not_invalidated,htf_support_blocked
2025.01.07 16:15:00,blocked,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.07 16:00:00,16,13,22,london_newyork_overlap,2025.01.07 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.67800000,157.67800000,157.63833333,157.63833333,recent_equal_lows,0.01266667,0.0750,false,true,true,true,htf_support_blocked,9,5,4,2.00,157.31300000,157.65100000,157.82000000,0.16900000,157.31300000,2.000,0.11057143,17.00,4.700,0.0000,htf_support_blocked,false,not_invalidated,htf_support_blocked
2025.01.07 19:15:00,signal,target_multiple_2_0_reference,USDJPY,LONG,2025.01.07 19:00:00,19,16,1,new_york,2025.01.07 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.79300000,157.86900000,157.84400000,157.86900000,wick_cluster_zone,0.01100000,0.0298,false,true,true,true,previous_day_level_blocked,9,4,5,2.00,158.59600000,157.85800000,157.48900000,0.36900000,158.59600000,2.000,0.21678571,19.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.07 19:15:00,blocked,target_multiple_2_0_reference,USDJPY,LONG,2025.01.07 19:00:00,19,16,1,new_york,2025.01.07 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.79300000,157.86900000,157.84400000,157.86900000,wick_cluster_zone,0.01100000,0.0298,false,true,true,true,previous_day_level_blocked,9,4,5,2.00,158.59600000,157.85800000,157.48900000,0.36900000,158.59600000,2.000,0.21678571,19.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.08 03:15:00,signal,target_multiple_2_0_reference,EURJPY,LONG,2025.01.08 03:00:00,3,0,9,tokyo,2025.01.08 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,163.45200000,163.64200000,163.49775000,163.64200000,pre_session_high,0.11500000,0.5425,false,true,true,true,session_level_blocked,6,4,2,2.00,163.95200000,163.52700000,163.31500000,0.21200000,163.95200000,2.005,0.11878571,30.00,4.700,0.0000,session_level_blocked,true,opposite_break_first,session_level_blocked
2025.01.08 03:15:00,blocked,target_multiple_2_0_reference,EURJPY,LONG,2025.01.08 03:00:00,3,0,9,tokyo,2025.01.08 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,163.45200000,163.64200000,163.49775000,163.64200000,pre_session_high,0.11500000,0.5425,false,true,true,true,session_level_blocked,6,4,2,2.00,163.95200000,163.52700000,163.31500000,0.21200000,163.95200000,2.005,0.11878571,30.00,4.700,0.0000,session_level_blocked,true,opposite_break_first,session_level_blocked
2025.01.08 16:15:00,signal,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.08 16:00:00,16,13,22,london_newyork_overlap,2025.01.08 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.26700000,158.26700000,158.23700000,158.23700000,h1_confirmed_swing_high,0.01400000,0.0450,false,true,true,true,previous_week_level_blocked,11,7,4,2.00,157.63000000,158.25100000,158.56200000,0.31100000,157.63000000,1.997,0.12535714,17.00,4.700,0.0000,previous_week_level_blocked,false,not_invalidated,previous_week_level_blocked
2025.01.08 16:15:00,blocked,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.08 16:00:00,16,13,22,london_newyork_overlap,2025.01.08 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.26700000,158.26700000,158.23700000,158.23700000,h1_confirmed_swing_high,0.01400000,0.0450,false,true,true,true,previous_week_level_blocked,11,7,4,2.00,157.63000000,158.25100000,158.56200000,0.31100000,157.63000000,1.997,0.12535714,17.00,4.700,0.0000,previous_week_level_blocked,false,not_invalidated,previous_week_level_blocked
2025.01.08 19:15:00,signal,target_multiple_2_0_reference,GBPUSD,LONG,2025.01.08 19:00:00,19,16,1,new_york,2025.01.08 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.23522000,1.23589000,1.23522000,1.23589000,recent_equal_highs,0.00053000,0.1866,false,true,true,true,session_level_blocked,6,4,2,2.00,1.24103000,1.23536000,1.23252000,0.00284000,1.24103000,1.996,0.00165071,20.00,4.700,0.0000,session_level_blocked,true,opposite_break_first,session_level_blocked
2025.01.08 19:15:00,blocked,target_multiple_2_0_reference,GBPUSD,LONG,2025.01.08 19:00:00,19,16,1,new_york,2025.01.08 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.23522000,1.23589000,1.23522000,1.23589000,recent_equal_highs,0.00053000,0.1866,false,true,true,true,session_level_blocked,6,4,2,2.00,1.24103000,1.23536000,1.23252000,0.00284000,1.24103000,1.996,0.00165071,20.00,4.700,0.0000,session_level_blocked,true,opposite_break_first,session_level_blocked
2025.01.09 03:15:00,signal,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.09 03:00:00,3,0,9,tokyo,2025.01.09 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.21800000,158.21228571,158.13700000,158.13700000,h1_confirmed_swing_low,0.04100000,0.1783,false,true,true,true,previous_day_level_blocked,8,6,2,2.00,157.71900000,158.17800000,158.40800000,0.23000000,157.71900000,1.996,0.08714286,16.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.09 03:15:00,blocked,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.09 03:00:00,3,0,9,tokyo,2025.01.09 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.21800000,158.21228571,158.13700000,158.13700000,h1_confirmed_swing_low,0.04100000,0.1783,false,true,true,true,previous_day_level_blocked,8,6,2,2.00,157.71900000,158.17800000,158.40800000,0.23000000,157.71900000,1.996,0.08714286,16.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.09 16:15:00,signal,target_multiple_2_0_reference,AUDJPY,SHORT,2025.01.09 16:00:00,16,13,22,london_newyork_overlap,2025.01.09 13:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,97.80200000,97.79800000,97.71500000,97.71500000,recent_equal_lows,0.06400000,0.5766,false,true,true,true,htf_support_blocked,8,5,3,2.00,97.55600000,97.77900000,97.89000000,0.11100000,97.55600000,2.009,0.08521429,28.00,4.700,0.0000,htf_support_blocked,true,opposite_break_first,htf_support_blocked
2025.01.09 16:15:00,blocked,target_multiple_2_0_reference,AUDJPY,SHORT,2025.01.09 16:00:00,16,13,22,london_newyork_overlap,2025.01.09 13:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,97.80200000,97.79800000,97.71500000,97.71500000,recent_equal_lows,0.06400000,0.5766,false,true,true,true,htf_support_blocked,8,5,3,2.00,97.55600000,97.77900000,97.89000000,0.11100000,97.55600000,2.009,0.08521429,28.00,4.700,0.0000,htf_support_blocked,true,opposite_break_first,htf_support_blocked
2025.01.09 19:15:00,signal,target_multiple_2_0_reference,USDJPY,LONG,2025.01.09 19:00:00,19,16,1,new_york,2025.01.09 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,158.02300000,158.27700000,158.05300000,158.27700000,h1_confirmed_swing_high,0.21700000,1.0046,false,true,true,true,htf_resistance_blocked,2,1,1,2.00,158.49200000,158.06000000,157.84400000,0.21600000,158.49200000,2.000,0.08350000,16.00,4.700,0.0000,htf_resistance_blocked,false,not_invalidated,htf_resistance_blocked
2025.01.09 19:15:00,blocked,target_multiple_2_0_reference,USDJPY,LONG,2025.01.09 19:00:00,19,16,1,new_york,2025.01.09 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,158.02300000,158.27700000,158.05300000,158.27700000,h1_confirmed_swing_high,0.21700000,1.0046,false,true,true,true,htf_resistance_blocked,2,1,1,2.00,158.49200000,158.06000000,157.84400000,0.21600000,158.49200000,2.000,0.08350000,16.00,4.700,0.0000,htf_resistance_blocked,false,not_invalidated,htf_resistance_blocked
2025.01.10 03:15:00,signal,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.10 03:00:00,3,0,9,tokyo,2025.01.10 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.04900000,158.04900000,157.99400000,157.99400000,failed_breakout_level,0.01800000,0.1161,false,true,true,true,session_level_blocked,5,4,1,2.00,157.70300000,158.01200000,158.16700000,0.15500000,157.70300000,1.994,0.09278571,22.00,4.700,0.0000,session_level_blocked,true,opposite_break_first,session_level_blocked
2025.01.10 03:15:00,blocked,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.10 03:00:00,3,0,9,tokyo,2025.01.10 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.04900000,158.04900000,157.99400000,157.99400000,failed_breakout_level,0.01800000,0.1161,false,true,true,true,session_level_blocked,5,4,1,2.00,157.70300000,158.01200000,158.16700000,0.15500000,157.70300000,1.994,0.09278571,22.00,4.700,0.0000,session_level_blocked,true,opposite_break_first,session_level_blocked
2025.01.10 16:15:00,signal,target_multiple_2_0_reference,EURJPY,SHORT,2025.01.10 16:00:00,16,13,22,london_newyork_overlap,2025.01.10 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,162.65100000,162.65100000,162.50000000,162.50000000,round_number,0.08800000,0.2514,false,true,true,true,previous_day_level_blocked,10,7,3,2.00,161.88700000,162.58800000,162.93800000,0.35000000,161.88700000,2.003,0.16335714,30.00,4.700,0.0000,previous_day_level_blocked,true,opposite_break_first,previous_day_level_blocked
2025.01.10 16:15:00,blocked,target_multiple_2_0_reference,EURJPY,SHORT,2025.01.10 16:00:00,16,13,22,london_newyork_overlap,2025.01.10 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,162.65100000,162.65100000,162.50000000,162.50000000,round_number,0.08800000,0.2514,false,true,true,true,previous_day_level_blocked,10,7,3,2.00,161.88700000,162.58800000,162.93800000,0.35000000,161.88700000,2.003,0.16335714,30.00,4.700,0.0000,previous_day_level_blocked,true,opposite_break_first,previous_day_level_blocked
2025.01.10 19:15:00,signal,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.10 19:00:00,19,16,1,new_york,2025.01.10 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.75800000,157.75800000,157.62300000,157.62300000,session_low,0.00200000,0.0022,false,true,true,true,previous_day_level_blocked,11,7,4,2.00,155.81600000,157.62500000,158.52900000,0.90400000,155.81600000,2.001,0.30142857,16.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.10 19:15:00,blocked,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.10 19:00:00,19,16,1,new_york,2025.01.10 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.75800000,157.75800000,157.62300000,157.62300000,session_low,0.00200000,0.0022,false,true,true,true,previous_day_level_blocked,11,7,4,2.00,155.81600000,157.62500000,158.52900000,0.90400000,155.81600000,2.001,0.30142857,16.00,4.700,0.0000,previous_day_level_blocked,false,not_invalidated,previous_day_level_blocked
2025.01.13 03:15:00,signal,target_multiple_2_0_reference,USDJPY,LONG,2025.01.13 03:00:00,3,0,9,tokyo,2025.01.13 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.80800000,157.84212500,157.80800000,157.84212500,recent_equal_lows,0.00212500,0.0119,false,true,true,true,htf_resistance_blocked,8,4,4,2.00,158.19500000,157.84000000,157.66200000,0.17800000,158.19500000,1.994,0.08678571,22.00,4.700,0.0000,htf_resistance_blocked,false,not_invalidated,htf_resistance_blocked
2025.01.13 03:15:00,blocked,target_multiple_2_0_reference,USDJPY,LONG,2025.01.13 03:00:00,3,0,9,tokyo,2025.01.13 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.80800000,157.84212500,157.80800000,157.84212500,recent_equal_lows,0.00212500,0.0119,false,true,true,true,htf_resistance_blocked,8,4,4,2.00,158.19500000,157.84000000,157.66200000,0.17800000,158.19500000,1.994,0.08678571,22.00,4.700,0.0000,htf_resistance_blocked,false,not_invalidated,htf_resistance_blocked
2025.01.13 16:15:00,signal,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.13 16:00:00,16,13,22,london_newyork_overlap,2025.01.13 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.21400000,157.13716667,157.10000000,157.10000000,session_low,0.01700000,0.0452,false,true,true,true,session_level_blocked,7,4,3,2.00,156.36500000,157.11700000,157.49300000,0.37600000,156.36500000,2.000,0.17114286,18.00,4.700,0.0000,session_level_blocked,false,not_invalidated,session_level_blocked
2025.01.13 16:15:00,blocked,target_multiple_2_0_reference,USDJPY,SHORT,2025.01.13 16:00:00,16,13,22,london_newyork_overlap,2025.01.13 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.21400000,157.13716667,157.10000000,157.10000000,session_low,0.01700000,0.0452,false,true,true,true,session_level_blocked,7,4,3,2.00,156.36500000,157.11700000,157.49300000,0.37600000,156.36500000,2.000,0.17114286,18.00,4.700,0.0000,session_level_blocked,false,not_invalidated,session_level_blocked
2025.01.13 19:15:00,signal,target_multiple_2_0_reference,USDJPY,LONG,2025.01.13 19:00:00,19,16,1,new_york,2025.01.13 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.41900000,157.45700000,157.41900000,157.45700000,pre_session_low,0.02100000,0.0572,false,true,true,true,htf_resistance_blocked,12,6,6,2.00,158.17000000,157.43600000,157.06900000,0.36700000,158.17000000,2.000,0.15507143,19.00,4.700,0.0000,htf_resistance_blocked,false,not_invalidated,htf_resistance_blocked
