response_episode_id,start_msc,end_confirmed_msc,market_clusters,representative_events,window_end_msc,partition
434,1741240369500,1741240394250,2,2,1741240514250,DISCOVERY
435,1741240557000,1741240557000,1,1,1741240677000,DISCOVERY
436,1741240821250,1741240821250,1,1,1741240941250,DISCOVERY
437,1741241326750,1741241326750,1,1,1741241446750,DISCOVERY
438,1741242573250,1741242573250,1,1,1741242693250,DISCOVERY
439,1741243133500,1741243133500,1,1,1741243253500,DISCOVERY
440,1741244258250,1741244258250,1,1,1741244378250,DISCOVERY
441,1741244623500,1741244623500,1,1,1741244743500,DISCOVERY
442,1741245306250,1741245333000,2,2,1741245453000,DISCOVERY
443,1741245899000,1741245899000,1,1,1741246019000,DISCOVERY
444,1741246429000,1741246429000,1,1,1741246549000,DISCOVERY
445,1741247368500,1741247368500,1,1,1741247488500,DISCOVERY
446,1741247869250,1741248305000,8,8,1741248425000,DISCOVERY
447,1741248458000,1741248458000,1,1,1741248578000,DISCOVERY
448,1741248578250,1741248578250,1,1,1741248698250,DISCOVERY
449,1741248802250,1741249008250,4,4,1741249128250,DISCOVERY
450,1741249137500,1741249137500,1,1,1741249257500,DISCOVERY
451,1741249306750,1741249433000,3,3,1741249553000,DISCOVERY
452,1741249949750,1741249949750,1,1,1741250069750,DISCOVERY
453,1741250087750,1741250087750,1,1,1741250207750,DISCOVERY
454,1741250791250,1741250906500,2,2,1741251026500,DISCOVERY
455,1741251276250,1741251406250,3,3,1741251526250,DISCOVERY
456,1741251601750,1741252021000,15,15,1741252141000,DISCOVERY
457,1741252197500,1741252468250,11,11,1741252588250,DISCOVERY
458,1741252617250,1741252705000,5,5,1741252825000,DISCOVERY
459,1741252864000,1741252864000,1,1,1741252984000,DISCOVERY
460,1741253044500,1741253117000,2,2,1741253237000,DISCOVERY
461,1741253283000,1741253470750,3,3,1741253590750,DISCOVERY
462,1741253614000,1741254533000,28,28,1741254653000,DISCOVERY
463,1741254702000,1741255057250,11,11,1741255177250,DISCOVERY
464,1741255202500,1741255593750,20,20,1741255713750,DISCOVERY
465,1741255725000,1741255807750,9,9,1741255927750,DISCOVERY
466,1741255953750,1741257984000,77,77,1741258104000,DISCOVERY
467,1741258205250,1741260463250,74,74,1741260583250,DISCOVERY
468,1741260601000,1741260680250,9,9,1741260800250,DISCOVERY
469,1741260847750,1741261273500,14,14,1741261393500,DISCOVERY
470,1741261413250,1741261533500,4,4,1741261653500,DISCOVERY
471,1741261656000,1741261656000,1,1,1741261776000,DISCOVERY
472,1741261815250,1741261815250,1,1,1741261935250,DISCOVERY
473,1741262041250,1741262130750,3,3,1741262250750,DISCOVERY
474,1741262251500,1741262723250,14,14,1741262843250,DISCOVERY
475,1741262894750,1741262934000,3,3,1741263054000,DISCOVERY
476,1741263076750,1741263076750,1,1,1741263196750,DISCOVERY
477,1741263391500,1741263391500,1,1,1741263511500,DISCOVERY
478,1741263937750,1741263937750,1,1,1741264057750,DISCOVERY
479,1741264196750,1741264196750,1,1,1741264316750,DISCOVERY
480,1741264841750,1741264841750,1,1,1741264961750,DISCOVERY
481,1741265048000,1741265048000,1,1,1741265168000,DISCOVERY
482,1741265184750,1741265184750,1,1,1741265304750,DISCOVERY
483,1741265421750,1741265421750,1,1,1741265541750,DISCOVERY
484,1741265897000,1741266007000,2,2,1741266127000,DISCOVERY
485,1741266233000,1741266368000,4,4,1741266488000,DISCOVERY
486,1741266605500,1741266649500,3,3,1741266769500,DISCOVERY
487,1741267540750,1741267540750,1,1,1741267660750,DISCOVERY
488,1741267900000,1741267900000,1,1,1741268020000,DISCOVERY
489,1741268283750,1741268283750,1,1,1741268403750,DISCOVERY
490,1741268651250,1741268761250,2,2,1741268881250,DISCOVERY
491,1741269437750,1741269437750,1,1,1741269557750,DISCOVERY
492,1741269842000,1741269842000,1,1,1741269962000,DISCOVERY
493,1741269989250,1741269989250,1,1,1741270109250,DISCOVERY
494,1741270122250,1741270165500,2,2,1741270285500,DISCOVERY
495,1741270480250,1741270480250,1,1,1741270600250,DISCOVERY
496,1741270632250,1741270632250,1,1,1741270752250,DISCOVERY
497,1741271289250,1741271289250,1,1,1741271409250,DISCOVERY
498,1741271493500,1741271493500,1,1,1741271613500,DISCOVERY
499,1741271729250,1741271767250,2,2,1741271887250,DISCOVERY
500,1741271889750,1741272115250,6,6,1741272235250,DISCOVERY
501,1741272387000,1741273076500,20,20,1741273196500,DISCOVERY
502,1741273250250,1741273254000,2,2,1741273374000,DISCOVERY
503,1741273392500,1741273880250,16,16,1741274000250,DISCOVERY
504,1741274088250,1741274624750,53,53,1741274744750,DISCOVERY
505,1741274793000,1741274793000,1,1,1741274913000,DISCOVERY
506,1741274939500,1741275781000,43,43,1741275901000,DISCOVERY
507,1741275981500,1741278429500,56,56,1741278549500,DISCOVERY
508,1741278570000,1741278967000,13,13,1741279087000,DISCOVERY
509,1741279094500,1741279580250,13,13,1741279700250,DISCOVERY
510,1741279718250,1741279912000,8,8,1741280032000,DISCOVERY
511,1741280102750,1741280233500,7,7,1741280353500,DISCOVERY
512,1741280401250,1741281503250,64,64,1741281623250,DISCOVERY
513,1741281634250,1741281638750,2,2,1741281758750,DISCOVERY
514,1741282022250,1741282141000,4,4,1741282261000,DISCOVERY
515,1741282476000,1741282476000,1,1,1741282596000,DISCOVERY
516,1741282607750,1741282607750,1,1,1741282727750,DISCOVERY
517,1741282763500,1741282763500,1,1,1741282883500,DISCOVERY
518,1741282944750,1741283061750,3,3,1741283181750,DISCOVERY
519,1741283291250,1741283338750,3,3,1741283458750,DISCOVERY
520,1741283493250,1741283552750,2,2,1741283672750,DISCOVERY
521,1741283706000,1741283847750,6,6,1741283967750,DISCOVERY
522,1741284017000,1741284135750,2,2,1741284255750,DISCOVERY
523,1741284461000,1741284507250,3,3,1741284627250,DISCOVERY
524,1741284743500,1741284743500,1,1,1741284863500,DISCOVERY
525,1741285026000,1741285026000,1,1,1741285146000,DISCOVERY
526,1741285170000,1741285446250,4,4,1741285566250,DISCOVERY
527,1741285641750,1741286187500,35,35,1741286307500,DISCOVERY
528,1741288094750,1741288124750,2,2,1741288244750,DISCOVERY
529,1741288514500,1741288614250,3,3,1741288734250,DISCOVERY
530,1741288774750,1741288841000,2,2,1741288961000,DISCOVERY
531,1741289127250,1741289127250,1,1,1741289247250,DISCOVERY
532,1741289788250,1741289788250,1,1,1741289908250,DISCOVERY
533,1741290059500,1741290074250,2,2,1741290194250,DISCOVERY
534,1741290354250,1741290354250,1,1,1741290474250,DISCOVERY
535,1741290639750,1741290639750,1,1,1741290759750,DISCOVERY
536,1741290859250,1741290859250,1,1,1741290979250,DISCOVERY
537,1741291449500,1741291507000,3,3,1741291627000,DISCOVERY
538,1741291878500,1741291878500,1,1,1741291998500,DISCOVERY
539,1741292096250,1741292096250,1,1,1741292216250,DISCOVERY
540,1741292738500,1741292738500,1,1,1741292858500,DISCOVERY
541,1741292921000,1741293121500,3,3,1741293241500,DISCOVERY
542,1741293425500,1741293425500,1,1,1741293545500,DISCOVERY
543,1741293837500,1741293928000,5,5,1741294048000,DISCOVERY
544,1741294083500,1741294083500,1,1,1741294203500,DISCOVERY
545,1741294335000,1741294335000,1,1,1741294455000,DISCOVERY
546,1741294783000,1741294783000,1,1,1741294903000,DISCOVERY
547,1741294919500,1741295027750,2,2,1741295147750,DISCOVERY
548,1741295168000,1741295168000,1,1,1741295288000,DISCOVERY
549,1741295703500,1741295759250,4,4,1741295879250,DISCOVERY
550,1741296080500,1741296080500,1,1,1741296200500,DISCOVERY
551,1741296773250,1741296773250,1,1,1741296893250,DISCOVERY
552,1741297089500,1741297089500,1,1,1741297209500,DISCOVERY
553,1741297570500,1741297671500,2,2,1741297791500,DISCOVERY
554,1741297891250,1741298064500,3,3,1741298184500,DISCOVERY
555,1741298611000,1741298611000,1,1,1741298731000,DISCOVERY
556,1741299058500,1741299099000,2,2,1741299219000,DISCOVERY
557,1741300208500,1741300241000,2,2,1741300361000,DISCOVERY
558,1741300403500,1741300412250,2,2,1741300532250,DISCOVERY
559,1741301105750,1741301288250,3,3,1741301408250,DISCOVERY
560,1741302557000,1741302557000,1,1,1741302677000,DISCOVERY
561,1741302937250,1741303229750,4,4,1741303349750,DISCOVERY
562,1741304143000,1741304143000,1,1,1741304263000,DISCOVERY
563,1741304821500,1741304821500,1,1,1741304941500,DISCOVERY
564,1741305270750,1741305270750,1,1,1741305390750,DISCOVERY
565,1741309203000,1741309256750,2,2,1741309376750,DISCOVERY
566,1741309788500,1741309788500,1,1,1741309908500,DISCOVERY
567,1741310548250,1741310548250,1,1,1741310668250,DISCOVERY
568,1741311005500,1741311005500,1,1,1741311125500,DISCOVERY
569,1741311767500,1741311767500,1,1,1741311887500,DISCOVERY
570,1741312776750,1741312776750,1,1,1741312896750,DISCOVERY
571,1741312926750,1741312954000,2,2,1741313074000,DISCOVERY
572,1741313083750,1741313156500,3,3,1741313276500,DISCOVERY
573,1741313513000,1741313543500,3,3,1741313663500,DISCOVERY
574,1741313876000,1741313876000,1,1,1741313996000,DISCOVERY
575,1741314329250,1741314415750,4,4,1741314535750,DISCOVERY
576,1741314561000,1741314838500,5,5,1741314958500,DISCOVERY
577,1741315071500,1741315117750,2,2,1741315237750,DISCOVERY
578,1741315520250,1741315617000,2,2,1741315737000,DISCOVERY
579,1741315904250,1741316101250,5,5,1741316221250,DISCOVERY
580,1741316330750,1741316330750,1,1,1741316450750,DISCOVERY
581,1741316496750,1741316701500,6,6,1741316821500,DISCOVERY
582,1741316823000,1741316889000,2,2,1741317009000,DISCOVERY
583,1741317501250,1741317632000,3,3,1741317752000,DISCOVERY
584,1741318021250,1741318021250,1,1,1741318141250,DISCOVERY
585,1741318196250,1741318196250,1,1,1741318316250,DISCOVERY
586,1741318795500,1741318795500,1,1,1741318915500,DISCOVERY
587,1741319596250,1741319596250,1,1,1741319716250,DISCOVERY
588,1741320002250,1741320061000,3,3,1741320181000,DISCOVERY
589,1741320389500,1741320389500,1,1,1741320509500,DISCOVERY
590,1741320519250,1741320519250,1,1,1741320639250,DISCOVERY
591,1741320704750,1741320910000,3,3,1741321030000,DISCOVERY
592,1741321128000,1741321223750,2,2,1741321343750,DISCOVERY
593,1741321826750,1741321849750,2,2,1741321969750,DISCOVERY
594,1741322103500,1741322221000,7,7,1741322341000,DISCOVERY
595,1741322528250,1741322528250,1,1,1741322648250,DISCOVERY
596,1741322755750,1741322847250,2,2,1741322967250,DISCOVERY
597,1741323076000,1741323124000,4,4,1741323244000,DISCOVERY
598,1741323259000,1741323331500,2,2,1741323451500,DISCOVERY
599,1741323619250,1741323619250,1,1,1741323739250,DISCOVERY
600,1741323904250,1741323904250,1,1,1741324024250,DISCOVERY
601,1741324465250,1741324537000,2,2,1741324657000,DISCOVERY
602,1741324758500,1741324758500,1,1,1741324878500,DISCOVERY
603,1741325291750,1741325291750,1,1,1741325411750,DISCOVERY
604,1741326699250,1741326869500,3,3,1741326989500,DISCOVERY
605,1741326997500,1741326997500,1,1,1741327117500,DISCOVERY
606,1741327463750,1741327520000,3,3,1741327640000,DISCOVERY
607,1741329004500,1741329004500,1,1,1741329124500,DISCOVERY
608,1741329328500,1741329328500,1,1,1741329448500,DISCOVERY
609,1741330154000,1741330154000,1,1,1741330274000,DISCOVERY
610,1741331199500,1741331291000,3,3,1741331411000,DISCOVERY
611,1741331486750,1741331486750,1,1,1741331606750,DISCOVERY
612,1741331842000,1741331842000,1,1,1741331962000,DISCOVERY
613,1741331971250,1741331971250,1,1,1741332091250,DISCOVERY
614,1741332485750,1741332601750,2,2,1741332721750,DISCOVERY
615,1741332975500,1741332975500,1,1,1741333095500,DISCOVERY
616,1741334226500,1741334226500,1,1,1741334346500,DISCOVERY
617,1741334411500,1741334411500,1,1,1741334531500,DISCOVERY
618,1741334620250,1741334672250,3,3,1741334792250,DISCOVERY
619,1741335026000,1741335026000,1,1,1741335146000,DISCOVERY
620,1741335575000,1741335575000,1,1,1741335695000,DISCOVERY
621,1741335976750,1741335976750,1,1,1741336096750,DISCOVERY
622,1741336201250,1741336201250,1,1,1741336321250,DISCOVERY
623,1741336357250,1741336395750,2,2,1741336515750,DISCOVERY
624,1741336516250,1741336606750,2,2,1741336726750,DISCOVERY
625,1741337090750,1741337186750,2,2,1741337306750,DISCOVERY
626,1741337464750,1741337582750,3,3,1741337702750,DISCOVERY
627,1741337793000,1741338013250,4,4,1741338133250,DISCOVERY
628,1741338187750,1741338500000,7,7,1741338620000,DISCOVERY
629,1741338653750,1741339002000,11,11,1741339122000,DISCOVERY
630,1741339165750,1741339273250,2,2,1741339393250,DISCOVERY
631,1741339404250,1741339520750,4,4,1741339640750,DISCOVERY
632,1741339861250,1741339997750,4,4,1741340117750,DISCOVERY
633,1741340179250,1741340334250,4,4,1741340454250,DISCOVERY
634,1741340483250,1741340610750,5,5,1741340730750,DISCOVERY
635,1741340939500,1741341022500,3,3,1741341142500,DISCOVERY
636,1741341283500,1741341381750,2,2,1741341501750,DISCOVERY
637,1741341601750,1741341973000,7,7,1741342093000,DISCOVERY
638,1741342162000,1741342248750,4,4,1741342368750,DISCOVERY
639,1741342529750,1741342832500,6,6,1741342952500,DISCOVERY
640,1741342960000,1741343521250,27,27,1741343641250,DISCOVERY
641,1741343723750,1741344057750,11,11,1741344177750,DISCOVERY
642,1741344329750,1741344404500,3,3,1741344524500,DISCOVERY
643,1741344560250,1741344637500,4,4,1741344757500,DISCOVERY
644,1741344762750,1741344812000,3,3,1741344932000,DISCOVERY
645,1741345129000,1741345681500,10,10,1741345801500,DISCOVERY
646,1741345806500,1741345806500,1,1,1741345926500,DISCOVERY
647,1741345931000,1741346472750,15,15,1741346592750,DISCOVERY
648,1741346672500,1741346949250,10,10,1741347069250,DISCOVERY
649,1741347130750,1741347252750,4,4,1741347372750,DISCOVERY
650,1741347459750,1741347459750,1,1,1741347579750,DISCOVERY
651,1741348120000,1741348343000,5,5,1741348463000,DISCOVERY
652,1741348466000,1741348486000,2,2,1741348606000,DISCOVERY
653,1741348659500,1741348762000,2,2,1741348882000,DISCOVERY
654,1741349172500,1741349172500,1,1,1741349292500,DISCOVERY
655,1741349478500,1741349478500,1,1,1741349598500,DISCOVERY
656,1741349800500,1741349814500,2,2,1741349934500,DISCOVERY
657,1741349987750,1741349987750,1,1,1741350107750,DISCOVERY
658,1741350200000,1741350219750,2,2,1741350339750,DISCOVERY
659,1741350923000,1741350923000,1,1,1741351043000,DISCOVERY
660,1741351192500,1741351192500,1,1,1741351312500,DISCOVERY
661,1741351317000,1741351317000,1,1,1741351437000,DISCOVERY
662,1741352522750,1741352522750,1,1,1741352642750,DISCOVERY
663,1741353916250,1741353916250,1,1,1741354036250,DISCOVERY
664,1741354590250,1741354655250,2,2,1741354775250,DISCOVERY
665,1741354941250,1741354941250,1,1,1741355061250,DISCOVERY
666,1741355265500,1741355265500,1,1,1741355385500,DISCOVERY
667,1741355933750,1741356033750,2,2,1741356153750,DISCOVERY
668,1741356345750,1741356345750,1,1,1741356465750,DISCOVERY
669,1741356677250,1741356677250,1,1,1741356797250,DISCOVERY
670,1741356864500,1741356866750,2,2,1741356986750,DISCOVERY
671,1741357177250,1741357177250,1,1,1741357297250,DISCOVERY
672,1741357319250,1741357319250,1,1,1741357439250,DISCOVERY
673,1741357439500,1741357439500,1,1,1741357559500,DISCOVERY
674,1741357636500,1741357636500,1,1,1741357756500,DISCOVERY
675,1741357831500,1741357831500,1,1,1741357951500,DISCOVERY
676,1741358089750,1741358089750,1,1,1741358209750,DISCOVERY
677,1741358721500,1741358751000,2,2,1741358871000,DISCOVERY
678,1741359003000,1741359051750,2,2,1741359171750,DISCOVERY
679,1741359580500,1741359830750,5,5,1741359950750,DISCOVERY
680,1741359984000,1741360192500,3,3,1741360312500,DISCOVERY
681,1741360473000,1741360473000,1,1,1741360593000,DISCOVERY
682,1741360770250,1741360770250,1,1,1741360890250,DISCOVERY
683,1741361161250,1741362347500,114,114,1741362467500,DISCOVERY
684,1741362480500,1741362784250,19,19,1741362904250,DISCOVERY
685,1741362921250,1741363040250,3,3,1741363160250,DISCOVERY
686,1741363202000,1741363642250,16,16,1741363762250,DISCOVERY
687,1741363878750,1741364233750,6,6,1741364353750,DISCOVERY
688,1741364362000,1741364362000,1,1,1741364482000,DISCOVERY
689,1741364754250,1741364813750,5,5,1741364933750,DISCOVERY
690,1741365031000,1741366082250,37,37,1741366202250,DISCOVERY
691,1741366213000,1741366528000,14,14,1741366648000,DISCOVERY
692,1741366678250,1741366681000,2,2,1741366801000,DISCOVERY
693,1741366802750,1741366965500,7,7,1741367085500,DISCOVERY
694,1741367092750,1741367289750,4,4,1741367409750,DISCOVERY
695,1741367446250,1741367539250,4,4,1741367659250,DISCOVERY
696,1741367707000,1741367707000,1,1,1741367827000,DISCOVERY
697,1741368122250,1741368491500,8,8,1741368611500,DISCOVERY
698,1741368661500,1741368741500,3,3,1741368861500,DISCOVERY
699,1741368884250,1741369281500,9,9,1741369401500,DISCOVERY
700,1741369505500,1741370268500,53,53,1741370388500,DISCOVERY
701,1741370409000,1741371017250,15,15,1741371137250,DISCOVERY
702,1741371301250,1741371365500,3,3,1741371485500,DISCOVERY
703,1741371492000,1741371492000,1,1,1741371612000,DISCOVERY
704,1741371770250,1741371933000,4,4,1741372053000,DISCOVERY
705,1741372059500,1741372059500,1,1,1741372179500,DISCOVERY
706,1741372201000,1741372341000,4,4,1741372461000,DISCOVERY
707,1741372654000,1741372881500,7,7,1741373001500,DISCOVERY
708,1741373275750,1741373275750,1,1,1741373395750,DISCOVERY
709,1741373428500,1741373544000,2,2,1741373664000,DISCOVERY
710,1741373737750,1741373737750,1,1,1741373857750,DISCOVERY
711,1741374262500,1741374769250,22,22,1741374889250,DISCOVERY
712,1741374901500,1741375269750,6,6,1741375389750,DISCOVERY
713,1741375397750,1741375397750,1,1,1741375517750,DISCOVERY
714,1741375802250,1741375909000,7,7,1741376029000,DISCOVERY
715,1741376029250,1741376103250,3,3,1741376223250,DISCOVERY
716,1741376278750,1741376410250,3,3,1741376530250,DISCOVERY
717,1741376534750,1741376605250,2,2,1741376725250,DISCOVERY
718,1741376738500,1741376842250,3,3,1741376962250,DISCOVERY
719,1741377020000,1741377048750,2,2,1741377168750,DISCOVERY
720,1741377331000,1741377331000,1,1,1741377451000,DISCOVERY
721,1741377690500,1741378117250,7,7,1741378237250,DISCOVERY
722,1741378263500,1741378549000,7,7,1741378669000,DISCOVERY
723,1741378678750,1741378801000,3,3,1741378921000,DISCOVERY
724,1741379110500,1741379473750,5,5,1741379593750,DISCOVERY
725,1741379645500,1741379645500,1,1,1741379765500,DISCOVERY
726,1741380030000,1741380030000,1,1,1741380150000,DISCOVERY
727,1741380174250,1741380361250,3,3,1741380481250,DISCOVERY
728,1741380802000,1741380802000,1,1,1741380922000,DISCOVERY
729,1741381242250,1741381449500,6,6,1741381569500,DISCOVERY
730,1741381649500,1741381866250,3,3,1741381986250,DISCOVERY
731,1741382333750,1741382415000,3,3,1741382535000,DISCOVERY
732,1741382632250,1741382646000,2,2,1741382766000,DISCOVERY
733,1741382884000,1741382979500,2,2,1741383099500,DISCOVERY
734,1741383152250,1741383152250,1,1,1741383272250,DISCOVERY
735,1741384380500,1741384422250,2,2,1741384542250,DISCOVERY
736,1741384570250,1741384684750,2,2,1741384804750,DISCOVERY
737,1741385716750,1741385716750,1,1,1741385836750,DISCOVERY
738,1741386632750,1741386649000,2,2,1741386769000,DISCOVERY
739,1741387025250,1741387127500,2,2,1741387247500,DISCOVERY
740,1741387801000,1741387801000,1,1,1741387921000,DISCOVERY
741,1741389007500,1741389007500,1,1,1741389127500,DISCOVERY
742,1741389905500,1741389905500,1,1,1741390025500,DISCOVERY
743,1741391416250,1741391416250,1,1,1741391536250,DISCOVERY
744,1741391800750,1741391800750,1,1,1741391920750,DISCOVERY
745,1741566945000,1741567033750,3,3,1741567153750,DISCOVERY
746,1741567410750,1741567570000,15,15,1741567690000,DISCOVERY
747,1741567953000,1741567953000,1,1,1741568073000,DISCOVERY
