time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,bos_level_type,m15_trigger_type,nearest_obstacle_type,nearest_obstacle_price,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok
2025.01.30 19:19:59,order_attempt,GBPUSD,SHORT,server_16_23,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,valid_h4_pullback_zone,none,counter_nwave_fail,condition_factorial_candidate,1.24411,1.24638,1.23957,0.21,0.00227,2.00,227.0,1.76,454.0,3.53,1.24237,1.24385,1.24618,1,1.35,1.61,0.1553,20.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.24237,1.24618,1.24237,0.00000,0.00,1,A_high@2025.01.27 12:00=1.25223|B_low@2025.01.28 12:00=1.24136|C_high@2025.01.29 08:00=1.24623,high_latest@2025.01.30 10:00=1.24618|low_latest@2025.01.30 14:00=1.24237|bos@2025.01.30 14:00=1.24237,3.41,1.75,44.80,1.24237,h1_last_higher_low,0.77,0.38,insufficient_room_to_1r,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_prev_extreme_bos,h1_counter_low,1.24237,false,true,true,true,false,true,true,true,false,false,false,true
2025.01.30 19:19:59,order_sent,GBPUSD,SHORT,server_16_23,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,valid_h4_pullback_zone,none,counter_nwave_fail,condition_factorial_candidate,1.24411,1.24638,1.23957,0.21,0.00227,2.00,227.0,1.76,454.0,3.53,1.24237,1.24385,1.24618,1,1.35,1.61,0.1553,20.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.24237,1.24618,1.24237,0.00000,0.00,1,A_high@2025.01.27 12:00=1.25223|B_low@2025.01.28 12:00=1.24136|C_high@2025.01.29 08:00=1.24623,high_latest@2025.01.30 10:00=1.24618|low_latest@2025.01.30 14:00=1.24237|bos@2025.01.30 14:00=1.24237,3.41,1.75,44.80,1.24237,h1_last_higher_low,0.77,0.38,insufficient_room_to_1r,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_prev_extreme_bos,h1_counter_low,1.24237,false,true,true,true,false,true,true,true,false,false,false,true
2025.01.31 17:04:59,order_attempt,USDJPY,SHORT,server_16_23,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,unknown,none,counter_nwave_pass,condition_factorial_candidate,154.662,154.944,154.098,0.27,0.282,2.00,282.0,1.97,564.0,3.94,154.479,154.616,154.924,1,1.28,1.83,0.1397,20.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,154.479,154.924,153.906,0.000,0.00,1,,high_latest@2025.01.31 08:00=154.92400|low_latest@2025.01.31 11:00=154.47900|bos@2025.01.31 11:00=154.47900,0.00,3.87,0.00,154.479,h1_last_higher_low,2.68,1.34,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,153.906,true,true,false,true,true,true,true,true,false,true,true,true
2025.01.31 17:04:59,order_sent,USDJPY,SHORT,server_16_23,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,unknown,none,counter_nwave_pass,condition_factorial_candidate,154.662,154.944,154.098,0.27,0.282,2.00,282.0,1.97,564.0,3.94,154.479,154.616,154.924,1,1.28,1.83,0.1397,20.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,154.479,154.924,153.906,0.000,0.00,1,,high_latest@2025.01.31 08:00=154.92400|low_latest@2025.01.31 11:00=154.47900|bos@2025.01.31 11:00=154.47900,0.00,3.87,0.00,154.479,h1_last_higher_low,2.68,1.34,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,153.906,true,true,false,true,true,true,true,true,false,true,true,true
2025.02.04 17:19:59,order_attempt,EURJPY,SHORT,server_16_23,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,too_deep_pullback,none,counter_nwave_pass,condition_factorial_candidate,160.423,160.674,159.921,0.30,0.251,2.00,251.0,1.58,502.0,3.16,160.172,160.253,160.644,1,1.58,1.39,0.1889,30.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,160.172,160.644,159.172,0.000,0.00,1,A_high@2025.01.29 20:00=161.82900|B_low@2025.01.31 00:00=159.89200|C_high@2025.01.31 16:00=161.48800,high_latest@2025.02.04 11:00=160.64400|low_latest@2025.02.04 13:00=160.17200|bos@2025.02.04 13:00=160.17200,1.90,5.01,82.40,160.172,h1_last_higher_low,2.12,1.06,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,159.892,true,true,false,true,true,true,true,true,false,true,true,true
2025.02.04 17:19:59,order_sent,EURJPY,SHORT,server_16_23,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,too_deep_pullback,none,counter_nwave_pass,condition_factorial_candidate,160.423,160.674,159.921,0.30,0.251,2.00,251.0,1.58,502.0,3.16,160.172,160.253,160.644,1,1.58,1.39,0.1889,30.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,160.172,160.644,159.172,0.000,0.00,1,A_high@2025.01.29 20:00=161.82900|B_low@2025.01.31 00:00=159.89200|C_high@2025.01.31 16:00=161.48800,high_latest@2025.02.04 11:00=160.64400|low_latest@2025.02.04 13:00=160.17200|bos@2025.02.04 13:00=160.17200,1.90,5.01,82.40,160.172,h1_last_higher_low,2.12,1.06,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,159.892,true,true,false,true,true,true,true,true,false,true,true,true
2025.02.07 17:34:59,order_attempt,EURUSD,SHORT,server_16_23,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,valid_h4_pullback_zone,none,counter_nwave_fail,condition_factorial_candidate,1.03767,1.04010,1.03281,0.20,0.00243,2.00,243.0,1.81,486.0,3.62,1.03719,1.03707,1.03992,1,0.36,1.68,0.1342,18.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.03719,1.03992,1.03719,0.00000,0.00,1,A_high@2025.02.05 16:00=1.04419|B_low@2025.02.06 12:00=1.03517|C_high@2025.02.06 20:00=1.03958,high_latest@2025.02.07 10:00=1.03992|low_latest@2025.02.07 08:00=1.03719|bos@2025.02.07 08:00=1.03719,3.37,1.74,48.89,1.03719,h1_last_higher_low,0.20,0.10,insufficient_room_to_1r,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_true_bos_close,h1_counter_low,1.03719,true,false,true,true,false,true,true,false,true,false,false,true
2025.02.07 17:34:59,order_sent,EURUSD,SHORT,server_16_23,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,valid_h4_pullback_zone,none,counter_nwave_fail,condition_factorial_candidate,1.03767,1.04010,1.03281,0.20,0.00243,2.00,243.0,1.81,486.0,3.62,1.03719,1.03707,1.03992,1,0.36,1.68,0.1342,18.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.03719,1.03992,1.03719,0.00000,0.00,1,A_high@2025.02.05 16:00=1.04419|B_low@2025.02.06 12:00=1.03517|C_high@2025.02.06 20:00=1.03958,high_latest@2025.02.07 10:00=1.03992|low_latest@2025.02.07 08:00=1.03719|bos@2025.02.07 08:00=1.03719,3.37,1.74,48.89,1.03719,h1_last_higher_low,0.20,0.10,insufficient_room_to_1r,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_true_bos_close,h1_counter_low,1.03719,true,false,true,true,false,true,true,false,true,false,false,true
2025.02.19 19:49:59,order_attempt,USDJPY,LONG,server_16_23,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,too_deep_pullback,none,counter_nwave_fail,condition_factorial_candidate,151.744,151.525,152.182,0.35,0.219,2.00,219.0,1.84,438.0,3.68,151.948,151.723,151.541,1,1.72,1.71,0.1345,16.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,151.948,151.948,151.541,0.000,0.00,1,A_low@2025.02.18 00:00=151.22500|B_high@2025.02.18 04:00=152.21100|C_low@2025.02.18 16:00=151.52300,high_latest@2025.02.19 13:00=151.94800|low_latest@2025.02.19 11:00=151.54100|bos@2025.02.19 13:00=151.94800,2.66,1.37,69.78,151.948,h1_last_lower_high,0.93,0.47,insufficient_room_to_1r,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_prev_extreme_bos,h1_counter_high,151.948,false,true,false,true,false,true,true,true,false,false,false,true
2025.02.19 19:49:59,order_sent,USDJPY,LONG,server_16_23,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,too_deep_pullback,none,counter_nwave_fail,condition_factorial_candidate,151.744,151.525,152.182,0.35,0.219,2.00,219.0,1.84,438.0,3.68,151.948,151.723,151.541,1,1.72,1.71,0.1345,16.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,151.948,151.948,151.541,0.000,0.00,1,A_low@2025.02.18 00:00=151.22500|B_high@2025.02.18 04:00=152.21100|C_low@2025.02.18 16:00=151.52300,high_latest@2025.02.19 13:00=151.94800|low_latest@2025.02.19 11:00=151.54100|bos@2025.02.19 13:00=151.94800,2.66,1.37,69.78,151.948,h1_last_lower_high,0.93,0.47,insufficient_room_to_1r,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_prev_extreme_bos,h1_counter_high,151.948,false,true,false,true,false,true,true,true,false,false,false,true
