time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,bos_level_type,m15_trigger_type,nearest_obstacle_type,nearest_obstacle_price,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok
2025.02.04 17:19:59,order_attempt,EURJPY,SHORT,server_16_23,0,,Nested_Fixed_Room2R,fixed_room2r,,,too_deep_pullback,none,counter_nwave_pass,condition_factorial_candidate,160.423,160.674,159.921,0.30,0.251,2.00,251.0,1.58,502.0,3.16,160.172,160.253,160.644,1,1.58,1.39,0.1889,30.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,160.172,160.644,159.172,0.000,0.00,1,A_high@2025.01.29 20:00=161.82900|B_low@2025.01.31 00:00=159.89200|C_high@2025.01.31 16:00=161.48800,high_latest@2025.02.04 11:00=160.64400|low_latest@2025.02.04 13:00=160.17200|bos@2025.02.04 13:00=160.17200,1.90,5.01,82.40,160.172,h1_last_higher_low,2.12,1.06,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,159.892,true,true,false,true,true,true,true,true,false,true,true,true
2025.02.04 17:19:59,order_sent,EURJPY,SHORT,server_16_23,10009,order_sent,Nested_Fixed_Room2R,fixed_room2r,,,too_deep_pullback,none,counter_nwave_pass,condition_factorial_candidate,160.423,160.674,159.921,0.30,0.251,2.00,251.0,1.58,502.0,3.16,160.172,160.253,160.644,1,1.58,1.39,0.1889,30.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,160.172,160.644,159.172,0.000,0.00,1,A_high@2025.01.29 20:00=161.82900|B_low@2025.01.31 00:00=159.89200|C_high@2025.01.31 16:00=161.48800,high_latest@2025.02.04 11:00=160.64400|low_latest@2025.02.04 13:00=160.17200|bos@2025.02.04 13:00=160.17200,1.90,5.01,82.40,160.172,h1_last_higher_low,2.12,1.06,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,159.892,true,true,false,true,true,true,true,true,false,true,true,true
2025.02.21 22:04:59,order_attempt,XAUUSD,SHORT,server_16_23,0,,Nested_Fixed_Room2R,fixed_room2r,,,too_deep_pullback,none,counter_nwave_pass,condition_factorial_candidate,2935.86,2939.19,2929.20,0.15,3.33,2.00,333.0,1.14,666.0,2.28,2921.59,2933.47,2939.01,1,4.89,1.08,0.0616,18.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,2921.59,2939.01,2916.75,0.00,0.00,1,A_high@2025.02.20 08:00=2954.82000|B_low@2025.02.20 16:00=2924.08000|C_high@2025.02.21 00:00=2949.71000,high_latest@2025.02.21 16:00=2939.01000|low_latest@2025.02.21 17:00=2921.59000|bos@2025.02.21 17:00=2921.59000,1.91,2.77,83.38,2921.59,h1_last_higher_low,3.54,1.77,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,2924.08,false,true,false,true,true,true,true,true,false,true,true,true
2025.02.21 22:04:59,order_sent,XAUUSD,SHORT,server_16_23,10009,order_sent,Nested_Fixed_Room2R,fixed_room2r,,,too_deep_pullback,none,counter_nwave_pass,condition_factorial_candidate,2935.86,2939.19,2929.20,0.15,3.33,2.00,333.0,1.14,666.0,2.28,2921.59,2933.47,2939.01,1,4.89,1.08,0.0616,18.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,2921.59,2939.01,2916.75,0.00,0.00,1,A_high@2025.02.20 08:00=2954.82000|B_low@2025.02.20 16:00=2924.08000|C_high@2025.02.21 00:00=2949.71000,high_latest@2025.02.21 16:00=2939.01000|low_latest@2025.02.21 17:00=2921.59000|bos@2025.02.21 17:00=2921.59000,1.91,2.77,83.38,2921.59,h1_last_higher_low,3.54,1.77,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,2924.08,false,true,false,true,true,true,true,true,false,true,true,true
2025.02.24 16:49:59,order_attempt,USDJPY,SHORT,server_16_23,0,,Nested_Fixed_Room2R,fixed_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,condition_factorial_candidate,149.423,149.506,149.257,0.92,0.083,2.00,83.0,0.61,166.0,1.22,149.226,149.472,149.487,1,1.45,0.47,0.1398,19.0,144.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,149.226,149.487,148.838,0.000,0.00,1,A_high@2025.02.19 04:00=152.30600|B_low@2025.02.21 00:00=149.25400|C_high@2025.02.21 04:00=150.72700,high_latest@2025.02.24 04:00=149.48700|low_latest@2025.02.24 10:00=149.22600|bos@2025.02.24 10:00=149.22600,5.27,2.50,48.26,149.226,h1_last_higher_low,2.04,1.02,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,149.254,true,true,true,true,true,true,true,true,false,true,true,true
2025.02.24 16:49:59,order_sent,USDJPY,SHORT,server_16_23,10009,order_sent,Nested_Fixed_Room2R,fixed_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,condition_factorial_candidate,149.423,149.506,149.257,0.92,0.083,2.00,83.0,0.61,166.0,1.22,149.226,149.472,149.487,1,1.45,0.47,0.1398,19.0,144.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,149.226,149.487,148.838,0.000,0.00,1,A_high@2025.02.19 04:00=152.30600|B_low@2025.02.21 00:00=149.25400|C_high@2025.02.21 04:00=150.72700,high_latest@2025.02.24 04:00=149.48700|low_latest@2025.02.24 10:00=149.22600|bos@2025.02.24 10:00=149.22600,5.27,2.50,48.26,149.226,h1_last_higher_low,2.04,1.02,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,149.254,true,true,true,true,true,true,true,true,false,true,true,true
2025.03.06 17:19:59,order_attempt,GBPJPY,LONG,server_16_23,0,,Nested_Fixed_Room2R,fixed_room2r,,,too_shallow_pullback,none,counter_nwave_pass,condition_factorial_candidate,190.787,190.088,192.185,0.10,0.699,2.00,699.0,1.89,1398.0,3.79,192.513,190.854,190.126,1,4.67,1.79,0.1029,38.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,192.513,192.535,190.126,0.000,0.00,1,A_low@2025.03.04 16:00=188.23400|B_high@2025.03.05 08:00=192.30700|C_low@2025.03.05 12:00=190.86100,high_latest@2025.03.06 06:00=192.51300|low_latest@2025.03.06 12:00=190.12600|bos@2025.03.06 06:00=192.51300,3.75,5.39,35.50,192.513,h1_last_lower_high,2.17,1.09,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h4_impulse_high,192.307,true,true,false,true,true,true,true,true,false,true,true,true
2025.03.06 17:19:59,order_sent,GBPJPY,LONG,server_16_23,10009,order_sent,Nested_Fixed_Room2R,fixed_room2r,,,too_shallow_pullback,none,counter_nwave_pass,condition_factorial_candidate,190.787,190.088,192.185,0.10,0.699,2.00,699.0,1.89,1398.0,3.79,192.513,190.854,190.126,1,4.67,1.79,0.1029,38.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,192.513,192.535,190.126,0.000,0.00,1,A_low@2025.03.04 16:00=188.23400|B_high@2025.03.05 08:00=192.30700|C_low@2025.03.05 12:00=190.86100,high_latest@2025.03.06 06:00=192.51300|low_latest@2025.03.06 12:00=190.12600|bos@2025.03.06 06:00=192.51300,3.75,5.39,35.50,192.513,h1_last_lower_high,2.17,1.09,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h4_impulse_high,192.307,true,true,false,true,true,true,true,true,false,true,true,true
2025.03.17 18:34:59,order_attempt,GBPJPY,LONG,server_16_23,0,,Nested_Fixed_Room2R,fixed_room2r,,,too_deep_pullback,none,counter_nwave_fail,condition_factorial_candidate,192.849,192.294,193.959,0.13,0.555,2.00,555.0,2.15,1110.0,4.29,192.835,192.914,192.332,1,0.05,2.00,0.1470,38.0,112.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,192.835,192.835,192.332,0.000,0.00,1,A_low@2025.03.13 20:00=190.73000|B_high@2025.03.14 12:00=192.73600|C_low@2025.03.14 16:00=191.44800,high_latest@2025.03.17 09:00=192.83500|low_latest@2025.03.17 15:00=192.33200|bos@2025.03.17 09:00=192.83500,2.80,0.46,64.21,192.835,h1_last_lower_high,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_true_bos_close,no_known_obstacle,0.000,true,false,false,true,false,false,true,false,true,true,true,true
2025.03.17 18:34:59,order_sent,GBPJPY,LONG,server_16_23,10009,order_sent,Nested_Fixed_Room2R,fixed_room2r,,,too_deep_pullback,none,counter_nwave_fail,condition_factorial_candidate,192.849,192.294,193.959,0.13,0.555,2.00,555.0,2.15,1110.0,4.29,192.835,192.914,192.332,1,0.05,2.00,0.1470,38.0,112.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,192.835,192.835,192.332,0.000,0.00,1,A_low@2025.03.13 20:00=190.73000|B_high@2025.03.14 12:00=192.73600|C_low@2025.03.14 16:00=191.44800,high_latest@2025.03.17 09:00=192.83500|low_latest@2025.03.17 15:00=192.33200|bos@2025.03.17 09:00=192.83500,2.80,0.46,64.21,192.835,h1_last_lower_high,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_true_bos_close,no_known_obstacle,0.000,true,false,false,true,false,false,true,false,true,true,true,true
